Trd, 000009.364, 66.0
Trd, 000043.727, 83.01200000000006
Trd, 000072.727, 95.9569999999998
Trd, 000075.091, 93.01500000000007
Trd, 000094.727, 89.00200000000001
Trd, 000103.182, 115.95999999999981
Trd, 000117.818, 83.01400000000007
Trd, 000131.000, 83.0
Trd, 000157.000, 89.96299999999982
Trd, 000175.818, 83.01800000000009
Trd, 000204.818, 83.02600000000012
Trd, 000208.455, 92.98999999999995
Trd, 000215.545, 100.0
Trd, 000216.182, 83.00500000000002
Trd, 000247.727, 83.01600000000008
Trd, 000267.909, 95.999
Trd, 000274.091, 83.00200000000001
Trd, 000283.727, 99.98199999999991
Trd, 000302.091, 99.99199999999996
Trd, 000332.455, 85
Trd, 000363.818, 83.001
Trd, 000366.727, 83.0
Trd, 000390.182, 99.99099999999996
Trd, 000413.545, 84.99799999999999
Trd, 000422.182, 83.01800000000009
Trd, 000443.455, 83.0
Trd, 000453.818, 66.0
Trd, 000492.182, 99.96899999999985
Trd, 000512.636, 83.01000000000005
Trd, 000525.727, 99.99399999999997
Trd, 000544.545, 100.0
Trd, 000545.000, 83.01700000000008
Trd, 000555.273, 83.0
Trd, 000566.545, 110
Trd, 000584.545, 115.94899999999976
Trd, 000585.000, 83.01700000000008
