Trd, 000013.667, 115
Trd, 000030.500, 100.00600000000003
Trd, 000054.750, 100.03300000000016
Trd, 000060.583, 108.00200000000001
Trd, 000090.333, 116.00500000000002
Trd, 000090.833, 116.0
Trd, 000094.833, 115
Trd, 000124.583, 114.02800000000013
Trd, 000126.667, 114.02800000000013
Trd, 000147.333, 116
Trd, 000165.583, 115.03600000000017
Trd, 000181.500, 116.0
Trd, 000206.833, 115
Trd, 000220.750, 105.999
Trd, 000224.167, 100.02700000000013
Trd, 000244.083, 100.04900000000023
Trd, 000262.250, 100.98099999999991
Trd, 000264.417, 100.0630000000003
Trd, 000269.417, 100.001
Trd, 000291.750, 108.001
Trd, 000292.833, 108
Trd, 000311.417, 108
Trd, 000332.750, 107.99799999999999
Trd, 000347.750, 107.05200000000025
Trd, 000363.250, 107.06500000000031
Trd, 000389.583, 106.001
Trd, 000391.833, 108
Trd, 000393.667, 100.00300000000001
Trd, 000422.500, 110
Trd, 000432.583, 109.01500000000007
Trd, 000453.917, 100.02900000000014
Trd, 000457.250, 100.98099999999991
Trd, 000464.833, 100.03200000000015
Trd, 000477.250, 102
Trd, 000491.417, 100.0220000000001
Trd, 000502.167, 112
Trd, 000530.250, 111.03900000000019
Trd, 000537.667, 113
Trd, 000547.083, 112.01700000000008
Trd, 000572.750, 117.00300000000001
Trd, 000585.833, 117
Trd, 000628.167, 116.01300000000006
Trd, 000654.417, 114.03800000000018
Trd, 000692.833, 114.11800000000056
Trd, 000698.167, 114.12200000000058
Trd, 000701.750, 112
Trd, 000742.417, 100.0620000000003
Trd, 000755.750, 101.99799999999999
