Trd, 000016.077, 59
Trd, 000031.769, 67
Trd, 000038.538, 83.00600000000003
Trd, 000054.154, 83.0
Trd, 000063.308, 85.001
Trd, 000065.769, 87
Trd, 000110.923, 97.001
Trd, 000113.846, 97
Trd, 000134.154, 83.0
Trd, 000138.462, 87
Trd, 000163.385, 80
Trd, 000183.000, 76
Trd, 000201.538, 92.00800000000004
Trd, 000203.692, 92
Trd, 000213.308, 83.00300000000001
Trd, 000232.538, 88
Trd, 000245.000, 88
Trd, 000252.308, 86.01500000000007
Trd, 000269.538, 83.01400000000007
Trd, 000270.769, 83.0
Trd, 000282.846, 82
Trd, 000293.077, 70
Trd, 000326.231, 70
Trd, 000331.385, 73
Trd, 000361.615, 96.001
Trd, 000361.692, 96
Trd, 000364.462, 83.0
