Trd, 000030.182, 120.99199999999996
Trd, 000035.091, 120.99199999999996
Trd, 000086.091, 121.97099999999986
Trd, 000094.091, 121.96499999999983
Trd, 000099.909, 110.0
Trd, 000124.727, 110.0
Trd, 000150.636, 124.91799999999961
Trd, 000166.727, 111
Trd, 000181.273, 124.87799999999942
Trd, 000198.455, 124.86299999999935
Trd, 000215.636, 110
Trd, 000222.455, 110.98099999999991
Trd, 000243.000, 110.0
Trd, 000260.818, 110
Trd, 000270.727, 124.9149999999996
Trd, 000287.091, 124.90099999999953
Trd, 000305.727, 124.99299999999997
Trd, 000310.909, 110.0
Trd, 000326.182, 109
Trd, 000359.091, 124.91399999999959
Trd, 000360.818, 110.0
Trd, 000380.545, 124.88199999999944
