Trd, 000017.250, 83.001
Trd, 000020.833, 92.99799999999999
Trd, 000025.250, 83.0
Trd, 000042.667, 71.999
Trd, 000058.833, 70
Trd, 000076.917, 70
Trd, 000090.500, 77.99599999999998
Trd, 000097.083, 77.99799999999999
Trd, 000110.500, 72
Trd, 000136.500, 64.0
Trd, 000152.500, 64
Trd, 000181.250, 76.00400000000002
Trd, 000182.667, 77.98999999999995
Trd, 000184.417, 78
Trd, 000191.833, 64
Trd, 000201.750, 64.0
Trd, 000237.583, 64
Trd, 000243.083, 77.99799999999999
Trd, 000258.250, 78
Trd, 000267.500, 78
Trd, 000286.417, 64
Trd, 000302.583, 64.0
Trd, 000315.250, 64
Trd, 000317.000, 78
Trd, 000334.500, 63
Trd, 000361.833, 62
Trd, 000366.167, 64.0
Trd, 000375.750, 62
