Trd, 000006.909, 82
Trd, 000024.545, 66.0
Trd, 000039.364, 94
Trd, 000075.545, 66.0
Trd, 000125.727, 65
Trd, 000128.000, 66.0
Trd, 000137.000, 71.00300000000001
Trd, 000164.364, 84
Trd, 000168.545, 77.00700000000003
Trd, 000181.182, 78
Trd, 000195.182, 79
Trd, 000210.909, 77
Trd, 000224.182, 84
Trd, 000241.909, 66.0
Trd, 000257.818, 66
Trd, 000272.545, 66.0
Trd, 000291.000, 84
Trd, 000299.364, 66.0
Trd, 000325.727, 65
Trd, 000335.273, 65
Trd, 000351.182, 66.0
Trd, 000354.091, 84
Trd, 000372.818, 66.0
