Trd, 000020.727, 150.0
Trd, 000030.909, 121
Trd, 000059.182, 150.0
Trd, 000061.818, 150.0
Trd, 000063.545, 120
Trd, 000092.909, 134
Trd, 000112.455, 118
Trd, 000131.818, 124.96399999999983
Trd, 000148.545, 116
Trd, 000169.455, 99.999
Trd, 000170.636, 99.99799999999999
Trd, 000195.182, 99.97599999999989
Trd, 000210.727, 99.95999999999981
Trd, 000227.273, 99.9359999999997
Trd, 000259.091, 99.94299999999973
Trd, 000301.364, 99.93199999999968
Trd, 000332.364, 99.88799999999947
Trd, 000338.636, 99.87899999999942
Trd, 000368.818, 99.9579999999998
