Trd, 000009.545, 112
Trd, 000025.273, 83.0
Trd, 000032.364, 83
Trd, 000034.364, 83.98199999999991
Trd, 000047.818, 95
Trd, 000075.818, 82.999
Trd, 000081.273, 73
Trd, 000086.545, 82.98599999999993
Trd, 000097.364, 82.99299999999997
Trd, 000101.364, 83
Trd, 000121.273, 100.0
Trd, 000136.091, 82
Trd, 000141.000, 100.0
Trd, 000159.545, 86.999
Trd, 000167.182, 83.0
Trd, 000172.818, 84.99499999999998
Trd, 000180.545, 83
Trd, 000189.273, 100.0
Trd, 000227.727, 84
Trd, 000232.727, 83.0
Trd, 000242.636, 84.98299999999992
Trd, 000258.000, 85
Trd, 000274.000, 83.0
Trd, 000306.273, 82.9799999999999
Trd, 000312.818, 83
Trd, 000343.455, 82
Trd, 000346.000, 82.98799999999994
Trd, 000362.091, 83
Trd, 000365.091, 81
Trd, 000373.455, 99.999
Trd, 000404.273, 84
Trd, 000409.000, 83.0
Trd, 000415.636, 83.99699999999999
Trd, 000436.636, 83.0
Trd, 000453.909, 82.99799999999999
Trd, 000479.273, 82.98799999999994
Trd, 000482.636, 83
Trd, 000508.364, 85
Trd, 000512.909, 90
Trd, 000523.909, 84.99799999999999
Trd, 000536.727, 84
Trd, 000544.091, 83.0
Trd, 000555.455, 84
Trd, 000572.273, 83.0
Trd, 000573.000, 83.99499999999998
Trd, 000575.273, 99.99699999999999
Trd, 000601.091, 83.0
