Trd, 000300.112, 95.01600000000008
Trd, 000301.012, 95.01600000000008
Trd, 000304.937, 96
Trd, 000304.987, 97.98899999999995
Trd, 000305.612, 95
Trd, 000307.325, 97.98099999999991
Trd, 000307.437, 97
Trd, 000307.887, 97.9799999999999
Trd, 000310.537, 97.99699999999999
Trd, 000311.525, 98.0
Trd, 000311.787, 101.0
Trd, 000314.325, 107
Trd, 000317.625, 104
Trd, 000317.775, 103.001
Trd, 000318.250, 103
Trd, 000319.850, 104
Trd, 000323.687, 103.00700000000003
Trd, 000327.775, 103.00700000000003
Trd, 000328.400, 103.98999999999995
Trd, 000328.612, 103.98999999999995
Trd, 000328.950, 104
Trd, 000331.812, 103.001
Trd, 000333.262, 104
Trd, 000334.175, 102
Trd, 000335.925, 105.99399999999997
Trd, 000336.062, 102
Trd, 000337.837, 105.99399999999997
Trd, 000338.237, 105.99499999999998
Trd, 000338.375, 106
Trd, 000340.187, 108.0
Trd, 000343.462, 104.999
Trd, 000346.112, 105
Trd, 000346.375, 101.00800000000004
Trd, 000346.737, 101
Trd, 000347.412, 105
Trd, 000347.737, 105
Trd, 000349.275, 101.001
Trd, 000353.700, 104
Trd, 000356.525, 104.99799999999999
Trd, 000365.125, 102
Trd, 000365.237, 101
Trd, 000365.687, 102.999
Trd, 000366.037, 103
Trd, 000366.275, 103
Trd, 000366.912, 100
Trd, 000368.525, 106
Trd, 000369.287, 102.00400000000002
Trd, 000371.462, 107.99799999999999
Trd, 000372.300, 101
Trd, 000372.362, 108.0
Trd, 000376.000, 98.00400000000002
Trd, 000378.225, 100.99599999999998
Trd, 000381.712, 99
Trd, 000383.712, 98.0
Trd, 000387.287, 96.99299999999997
Trd, 000388.275, 96.00300000000001
Trd, 000388.350, 96.99299999999997
Trd, 000389.250, 96
Trd, 000390.000, 96.99099999999996
Trd, 000390.187, 94
Trd, 000392.175, 95
Trd, 000392.812, 95.99499999999998
Trd, 000393.687, 95.99599999999998
Trd, 000395.387, 93.00400000000002
Trd, 000395.400, 95
Trd, 000396.150, 95.99799999999999
Trd, 000396.587, 101.0
Trd, 000397.537, 98
Trd, 000401.112, 101
Trd, 000401.237, 100
Trd, 000407.587, 98
Trd, 000408.362, 97
Trd, 000410.537, 101
Trd, 000412.425, 100.999
Trd, 000412.975, 99
Trd, 000413.400, 100.999
Trd, 000414.775, 98.00400000000002
Trd, 000416.325, 101.0
Trd, 000416.600, 98
Trd, 000418.925, 97.001
Trd, 000419.162, 97
Trd, 000422.325, 99
Trd, 000422.712, 100
Trd, 000425.387, 105.99699999999999
Trd, 000426.300, 95.00800000000004
Trd, 000427.862, 104
Trd, 000430.587, 105.99099999999996
Trd, 000430.787, 97.00600000000003
Trd, 000440.650, 98.98099999999991
Trd, 000440.662, 98.98199999999991
Trd, 000440.737, 98.01000000000005
Trd, 000441.112, 98
Trd, 000445.475, 97.001
Trd, 000447.062, 97.98599999999993
Trd, 000448.112, 97.98499999999993
Trd, 000448.237, 97
Trd, 000450.050, 97
Trd, 000450.725, 101.0
Trd, 000451.412, 105.999
Trd, 000451.812, 98
Trd, 000452.112, 98
Trd, 000455.900, 98
Trd, 000457.850, 103
Trd, 000459.575, 105.99299999999997
Trd, 000464.862, 101.0
Trd, 000465.737, 102
Trd, 000468.887, 102
Trd, 000469.850, 103
Trd, 000471.125, 103.999
Trd, 000471.137, 104
Trd, 000471.637, 100.001
Trd, 000471.887, 105.99699999999999
Trd, 000473.712, 101.001
Trd, 000473.800, 105.99599999999998
Trd, 000476.737, 101
Trd, 000479.812, 101
Trd, 000480.387, 100
Trd, 000480.662, 101.99799999999999
Trd, 000484.925, 100.00700000000003
Trd, 000487.287, 100.00200000000001
Trd, 000488.037, 101.98499999999993
Trd, 000488.837, 101.98399999999992
Trd, 000490.725, 99.00300000000001
Trd, 000490.962, 101.9789999999999
Trd, 000494.662, 99
Trd, 000496.900, 98
Trd, 000498.362, 98.99399999999997
Trd, 000499.200, 98.0
Trd, 000499.475, 98
