Trd, 000014.727, 80
Trd, 000028.818, 70.01900000000009
Trd, 000046.273, 79.001
Trd, 000047.727, 94
Trd, 000066.818, 70.01000000000005
Trd, 000073.909, 90.00400000000002
Trd, 000092.636, 99.00600000000003
Trd, 000120.455, 101.03400000000016
Trd, 000143.455, 101.04700000000022
Trd, 000151.364, 101.00700000000003
Trd, 000167.364, 101.02400000000011
Trd, 000168.182, 102
Trd, 000193.455, 106.04400000000021
Trd, 000212.455, 107.0200000000001
Trd, 000241.727, 109.04700000000022
Trd, 000262.818, 109.01400000000007
Trd, 000272.000, 109.01700000000008
Trd, 000273.000, 109
Trd, 000277.091, 70.0
Trd, 000324.727, 106.001
Trd, 000331.364, 106.00800000000004
Trd, 000338.545, 106.00200000000001
Trd, 000355.273, 107
Trd, 000376.182, 105.00900000000004
